1490215505, 53.5602890625, -113.555875, 53.561031341552734, -113.55564880371094
1490215538, 53.5602890625, -113.555875, 53.561031341552734, -113.55564880371094
1490215554, 53.5602890625, -113.555875, 53.561031341552734, -113.55564880371094
1490215586, 53.558703125, -113.555875, 53.55942916870117, -113.55561828613281
1490215618, 53.5571171875, -113.555875, 53.55778884887695, -113.55560302734375
1490215650, 53.55553125, -113.555875, 53.55569076538086, -113.55558013916016
1490215715, 53.5507734375, -113.555875, 53.551109313964844, -113.55558013916016
1490215747, 53.5507734375, -113.561125, 53.55094909667969, -113.56199645996094
1490215763, 53.5507734375, -113.56375, 53.550960540771484, -113.5647201538086
1490215795, 53.5507734375, -113.56637500000001, 53.550628662109375, -113.56627655029297
1490215828, 53.5476015625, -113.56637500000001, 53.547550201416016, -113.56588745117188
1490215860, 53.5444296875, -113.56637500000001, 53.544219970703125, -113.56587219238281
1490215892, 53.5444296875, -113.56637500000001, 53.5430793762207, -113.5659408569336
1490215924, 53.45403125, -113.38262499999999, 53.5428581237793, -113.56703186035156
1490215956, 53.5412578125, -113.571625, 53.541969299316406, -113.57196807861328
1490215989, 53.54284375, -113.57425, 53.542171478271484, -113.57501983642578
1490216005, 53.5412578125, -113.576875, 53.5419807434082, -113.5774917602539
1490216037, 53.5412578125, -113.582125, 53.54132843017578, -113.58084106445312
1490216069, 53.5412578125, -113.582125, 53.54132843017578, -113.58209991455078
1490216101, 53.5412578125, -113.58475, 53.54132843017578, -113.58540344238281
1490216134, 53.5412578125, -113.58737500000001, 53.54132843017578, -113.58718872070312
1490216166, 53.5412578125, -113.59, 53.54130935668945, -113.58927917480469
1490216182, 53.5412578125, -113.59, 53.54130935668945, -113.58927917480469
1490216221, 53.5412578125, -113.59, 53.54130935668945, -113.59121704101562
1490216246, 53.5412578125, -113.592625, 53.54072952270508, -113.59175109863281
1490216279, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216343, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216375, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216408, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216424, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216456, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216488, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216519, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216552, 53.5412578125, -113.592625, 53.54072952270508, -113.59175872802734
1490216585, 53.5412578125, -113.592625, 53.54037094116211, -113.59172821044922
1490216617, 53.5412578125, -113.59525000000001, 53.54029083251953, -113.59452056884766
1490216617, 53.5412578125, -113.59525000000001, 53.54029083251953, -113.59452056884766
1490216666, 53.5412578125, -113.60050000000001, 53.54029846191406, -113.60089874267578
1490216698, 53.45403125, -113.38262499999999, 53.5402717590332, -113.60191345214844
1490216730, 53.45403125, -113.38262499999999, 53.53974914550781, -113.60279846191406
1490216762, 53.5380859375, -113.603125, 53.53955078125, -113.60281372070312
1490216794, 53.5380859375, -113.603125, 53.53955078125, -113.60281372070312
1490216827, 53.5380859375, -113.603125, 53.538150787353516, -113.60281372070312
1490216843, 53.536500000000004, -113.603125, 53.53622817993164, -113.60283660888672
1490216875, 53.5349140625, -113.603125, 53.533729553222656, -113.6028823852539
1490216907, 53.5317421875, -113.603125, 53.53165054321289, -113.60308837890625
1490216972, 53.45403125, -113.38262499999999, 53.53165054321289, -113.60694122314453
1490217004, 53.45403125, -113.38262499999999, 53.53165817260742, -113.60711669921875
1490217036, 53.45403125, -113.38262499999999, 53.53168869018555, -113.60787200927734
1490217068, 53.5317421875, -113.613625, 53.53173065185547, -113.61300659179688
1490217084, 53.5317421875, -113.613625, 53.53173828125, -113.61431884765625
1490217116, 53.5317421875, -113.61625000000001, 53.5317497253418, -113.6166763305664
1490217149, 53.5317421875, -113.618875, 53.53160095214844, -113.619140625
1490217181, 53.5317421875, -113.618875, 53.53157043457031, -113.61932373046875
1490217213, 53.53015625, -113.624125, 53.530120849609375, -113.62373352050781
1490217245, 53.5285703125, -113.62675, 53.52901840209961, -113.62677001953125
1490217278, 53.5285703125, -113.62937500000001, 53.52859115600586, -113.62995147705078
1490217294, 53.5285703125, -113.62937500000001, 53.52859115600586, -113.62995147705078
1490217326, 53.5285703125, -113.62937500000001, 53.52859115600586, -113.62995147705078
1490217358, 53.5285703125, -113.62937500000001, 53.52806091308594, -113.63043212890625
1490217391, 53.526984375, -113.62937500000001, 53.526100158691406, -113.63018035888672
1490217423, 53.45403125, -113.38262499999999, 53.52486038208008, -113.63014221191406
1490217455, 53.45403125, -113.38262499999999, 53.522159576416016, -113.63037109375
1490217487, 53.45403125, -113.38262499999999, 53.521728515625, -113.63043975830078
1490217503, 53.45403125, -113.38262499999999, 53.521728515625, -113.63043975830078
1490217535, 53.520640625, -113.62937500000001, 53.521148681640625, -113.63011932373047
1490217567, 53.520640625, -113.62675, 53.52085876464844, -113.62760925292969
1490217600, 53.520640625, -113.624125, 53.52043151855469, -113.62481689453125
1490217632, 53.520640625, -113.624125, 53.52030944824219, -113.62371826171875
1490217696, 53.520640625, -113.6215, 53.52022171020508, -113.62203979492188
1490217712, 53.520640625, -113.6215, 53.52022933959961, -113.62203979492188
1490217744, 53.520640625, -113.6215, 53.5201301574707, -113.6224594116211
1490217776, 53.520640625, -113.6215, 53.52014923095703, -113.62254333496094
1490217809, 53.520640625, -113.624125, 53.520198822021484, -113.62326049804688
