1490215498, 53.457203125, -113.51584375, 53.45721599578398, -113.51566434502305
1490215530, 53.457599609375, -113.51584375, 53.457363173891665, -113.51582087158596
1490215562, 53.458392578125, -113.5151875, 53.457873728469465, -113.51516940960205
1490215594, 53.45641015625, -113.5151875, 53.456466468551014, -113.51520833430061
1490215627, 53.45641015625, -113.51584375, 53.45655010260251, -113.51570325662942
1490215643, 53.456013671875, -113.51715625, 53.45597431470047, -113.51666179436675
1490215707, 53.45165234375, -113.51650000000001, 53.45172188858465, -113.51632417516664
1490215739, 53.449669921875, -113.51650000000001, 53.44972418832593, -113.51644295835686
1490215771, 53.44530859375, -113.51650000000001, 53.44539557985999, -113.51666076211342
1490215804, 53.44213671875, -113.5178125, 53.44226881235932, -113.51799879963478
1490215835, 53.440154296875, -113.51846875, 53.44013877559724, -113.51847105614085
1490215867, 53.437378906250004, -113.51846875, 53.43714310933127, -113.5187463330105
1490215883, 53.435, -113.51978125, 53.434852454681746, -113.51958926838418
1490215915, 53.50478125, -113.62609375000001, 53.43036464856004, -113.51712291118022
1490215955, 53.50478125, -113.62609375000001, 53.42934983406352, -113.5184122882411
1490215979, 53.50478125, -113.62609375000001, 53.42882659111056, -113.52283440116351
1490216012, 53.50478125, -113.62609375000001, 53.42912224674466, -113.52564552444441
1490216028, 53.50478125, -113.62609375000001, 53.42896479545484, -113.52624572494844
1490216076, 53.50478125, -113.62609375000001, 53.42743210554802, -113.52873422316067
1490216092, 53.50478125, -113.62609375000001, 53.42600868269421, -113.52861249163271
1490216125, 53.50478125, -113.62609375000001, 53.42519251445984, -113.52882291219882
1490216156, 53.50478125, -113.62609375000001, 53.42450282669998, -113.52886300072825
1490216189, 53.50478125, -113.62609375000001, 53.422785190549845, -113.528921370765
1490216221, 53.50478125, -113.62609375000001, 53.42266215807689, -113.53174833048595
1490216253, 53.50478125, -113.62609375000001, 53.42078613078262, -113.53622926091728
1490216285, 53.50478125, -113.62609375000001, 53.41954337480591, -113.53631660041353
1490216340, 53.50478125, -113.62609375000001, 53.417143697528296, -113.53566026417593
1490216365, 53.50478125, -113.62609375000001, 53.41485727274664, -113.53494148497313
1490216398, 53.50478125, -113.62609375000001, 53.4137953106391, -113.53767823069218
1490216429, 53.50478125, -113.62609375000001, 53.41359508760195, -113.54101410428974
1490216462, 53.50478125, -113.62609375000001, 53.41083936843569, -113.5399406670621
1490216493, 53.50478125, -113.62609375000001, 53.41118093142037, -113.53729320074974
1490216526, 53.50478125, -113.62609375000001, 53.41091941066066, -113.53465096743672
1490216557, 53.50478125, -113.62609375000001, 53.40967086700748, -113.53278724360055
1490216574, 53.50478125, -113.62609375000001, 53.40875136831905, -113.53146713236431
1490216606, 53.50478125, -113.62609375000001, 53.40779626626233, -113.53209574089618
1490216638, 53.50478125, -113.62609375000001, 53.404688734942894, -113.53663863658181
1490216670, 53.50478125, -113.62609375000001, 53.40331676348698, -113.53462876860547
1490216702, 53.50478125, -113.62609375000001, 53.40298577913482, -113.53092729613633
1490216737, 53.50478125, -113.62609375000001, 53.403011111555614, -113.52797211826491
1490216766, 53.50478125, -113.62609375000001, 53.40437944484949, -113.52195202690632
1490216798, 53.50478125, -113.62609375000001, 53.40426910755731, -113.52116911163239
1490216814, 53.50478125, -113.62609375000001, 53.404208364129005, -113.52106561510966
1490216847, 53.50478125, -113.62609375000001, 53.40413250170962, -113.52103080383986
1490216878, 53.50478125, -113.62609375000001, 53.404360332567755, -113.52112627059843
1490216913, 53.50478125, -113.62609375000001, 53.40422533555487, -113.52114609195891
1490216974, 53.50478125, -113.62609375000001, 53.40425152674122, -113.52111860440422
1490216991, 53.50478125, -113.62609375000001, 53.403978159691626, -113.52080330822888
1490217023, 53.50478125, -113.62609375000001, 53.40222602850965, -113.52088082397917
1490217057, 53.50478125, -113.62609375000001, 53.40095164767953, -113.52334233350548
1490217087, 53.50478125, -113.62609375000001, 53.401713219988466, -113.52870294062032
1490217124, 53.50478125, -113.62609375000001, 53.40307705166758, -113.52932672423437
1490217151, 53.50478125, -113.62609375000001, 53.403256739584045, -113.53411990864778
1490217183, 53.50478125, -113.62609375000001, 53.40534574905592, -113.53580778728279
1490217216, 53.50478125, -113.62609375000001, 53.4085558953779, -113.53151411417645
1490217247, 53.50478125, -113.62609375000001, 53.41033577693148, -113.53344343755286
1490217264, 53.50478125, -113.62609375000001, 53.41136515624204, -113.53550415843529
1490217299, 53.50478125, -113.62609375000001, 53.41105299492002, -113.54011704936775
1490217328, 53.50478125, -113.62609375000001, 53.41339254457715, -113.54092595822141
1490217360, 53.50478125, -113.62609375000001, 53.41407415038681, -113.53690640197463
1490217391, 53.50478125, -113.62609375000001, 53.415706683417746, -113.5349766429631
1490217425, 53.50478125, -113.62609375000001, 53.41835193243519, -113.53617825084586
1490217440, 53.50478125, -113.62609375000001, 53.41915622036669, -113.53633424866536
1490217488, 53.50478125, -113.62609375000001, 53.422047272838896, -113.53512497791402
1490217504, 53.50478125, -113.62609375000001, 53.4226939187986, -113.53185289408714
1490217536, 53.50478125, -113.62609375000001, 53.4233058961468, -113.52853486387512
1490217569, 53.50478125, -113.62609375000001, 53.42466362174792, -113.5286646222821
1490217604, 53.50478125, -113.62609375000001, 53.42464884087714, -113.5286009288468
1490217633, 53.50478125, -113.62609375000001, 53.424886095044926, -113.52859510332144
1490217696, 53.50478125, -113.62609375000001, 53.42895026225359, -113.52812834663622
1490217712, 53.50478125, -113.62609375000001, 53.42880904657231, -113.52757343004015
1490217745, 53.50478125, -113.62609375000001, 53.4291360361086, -113.52550645578648
